,accountAgeDays,numItems,localTime,paymentMethod,paymentMethodAgeDays,label
35341,1346,1,5.040929,creditcard,0.000694444444444,0
35342,22,1,5.034622,paypal,0.0,0
35343,2000,1,4.921349,creditcard,0.00277777777778,0
35344,1,1,4.745402,creditcard,0.000694444444444,1
35345,675,1,4.962055,creditcard,0.00347222222222,0
35346,14,1,4.921318,creditcard,0.0,0
35347,2000,1,5.017904,creditcard,0.000694444444444,0
35348,1610,1,2.94894,creditcard,155.798611111,0
35349,392,1,4.921318,creditcard,219.957638889,0
35350,2,1,5.017904,creditcard,1.11944444444,0
35351,76,1,4.921349,creditcard,75.2951388889,0
35352,931,1,5.034622,creditcard,0.000694444444444,0
35353,1657,1,4.057414,paypal,1129.50347222,0
35354,2000,1,4.748314,creditcard,0.000694444444444,0
35355,45,1,5.034622,creditcard,0.0,0
35356,194,1,4.921349,paypal,193.904861111,0
35357,126,1,4.745402,creditcard,0.0,0
35358,1218,1,4.921318,paypal,0.00416666666667,0
35359,1,1,3.483951,creditcard,0.00138888888889,1
35360,2000,1,4.461622,creditcard,0.0,0
35361,2000,1,4.965339,paypal,1447.73055556,0
35362,205,1,4.057414,creditcard,61.1402777778,0
35363,1572,1,4.461622,creditcard,129.090277778,0
35364,2000,1,4.52458,creditcard,0.000694444444444,0
35365,2000,1,4.748314,creditcard,0.0,0
35366,1564,1,4.836982,creditcard,59.9041666667,0
35367,1042,1,4.057414,creditcard,102.115277778,0
35368,112,1,4.962055,creditcard,111.010416667,0
35369,2000,1,4.52458,creditcard,0.0,0
35370,2000,1,4.921318,creditcard,0.0,0
35371,2000,1,4.876771,creditcard,376.982638889,0
35372,2000,1,4.057414,creditcard,0.00972222222222,0
35373,10,1,4.057414,creditcard,0.0,0
35374,2000,1,5.034622,creditcard,0.00138888888889,0
35375,1274,1,4.921349,creditcard,0.0,0
35376,2000,1,4.895263,creditcard,240.311805556,0
35377,137,1,4.52458,creditcard,136.248611111,0
35378,120,2,5.017904,creditcard,0.0,0
35379,1611,1,3.066058,paypal,412.132638889,0
35380,88,1,5.034622,storecredit,87.2854166667,0
35381,2000,1,4.965339,creditcard,105.279861111,0
35382,847,1,4.742303,creditcard,0.0,0
35383,139,1,4.876771,creditcard,0.0,0
35384,1833,1,4.745402,creditcard,506.729861111,0
35385,2000,1,4.965339,paypal,105.288888889,0
35386,2000,1,4.886641,creditcard,626.906944444,0
35387,787,1,4.836982,creditcard,0.0430555555556,0
35388,811,1,4.748314,creditcard,0.0,0
35389,851,1,4.836982,creditcard,0.0,0
35390,2000,1,4.921318,creditcard,179.154861111,0
35391,1532,1,4.505662,creditcard,0.0,0
35392,2000,1,4.742303,creditcard,38.4604166667,0
35393,833,1,4.921349,creditcard,0.0159722222222,0
35394,2000,2,4.962055,paypal,429.181944444,0
35395,996,1,4.886641,paypal,0.0152777777778,0
35396,1416,1,4.52458,storecredit,640.75,0
35397,629,1,4.505662,paypal,627.017361111,0
35398,2000,1,4.921318,paypal,377.839583333,0
35399,1925,1,3.575983,creditcard,0.00208333333333,0
35400,544,1,3.066058,creditcard,0.477083333333,0
35401,14,1,4.461622,creditcard,0.000694444444444,0
35402,305,1,5.017904,creditcard,0.000694444444444,0
35403,2000,1,4.965339,creditcard,0.0,0
35404,53,1,5.040929,creditcard,0.000694444444444,0
35405,146,1,4.748314,paypal,0.0,0
35406,2000,1,4.886641,creditcard,0.0,0
35407,1618,2,5.017904,creditcard,0.0,0
35408,2000,1,4.962055,creditcard,0.169444444444,0
35409,18,1,5.034622,creditcard,17.0145833333,0
35410,642,1,4.895263,creditcard,0.0,0
35411,878,1,5.040929,creditcard,0.0,0
35412,20,1,4.886641,creditcard,19.5965277778,0
35413,2000,1,4.742303,paypal,0.0,0
35414,18,1,4.965339,paypal,0.0,0
35415,33,1,4.886641,creditcard,0.0,0
35416,1096,1,4.52458,paypal,0.0,0
35417,493,1,3.066058,paypal,0.00555555555556,0
35418,2000,10,4.895263,creditcard,424.415277778,0
35419,2,1,4.836982,creditcard,1.07083333333,0
35420,1160,1,4.876771,creditcard,0.0131944444444,0
35421,76,1,4.921349,creditcard,0.0,0
35422,133,1,4.748314,paypal,0.00555555555556,0
35423,175,1,4.505662,creditcard,174.385416667,0
35424,870,1,4.748314,creditcard,67.7041666667,0
35425,83,1,4.962055,creditcard,0.0,0
35426,2000,1,5.034622,paypal,0.0,0
35427,2000,1,4.886641,creditcard,0.0,0
35428,85,1,4.52458,paypal,84.875,0
35429,592,1,4.52458,creditcard,220.691666667,0
35430,3,1,4.921318,creditcard,2.09583333333,0
35431,1058,1,4.745402,creditcard,1057.63611111,0
35432,733,1,5.017904,creditcard,0.000694444444444,0
35433,1526,1,2.596228,paypal,0.0,0
35434,1583,1,4.876771,creditcard,0.0,0
35435,947,1,5.040929,paypal,0.0,0
35436,66,1,5.040929,creditcard,0.00486111111111,0
35437,798,3,4.742303,creditcard,0.00763888888889,0
35438,5,1,5.034622,creditcard,0.0,0
35439,119,1,4.965339,creditcard,0.0,0
35440,1546,1,4.921349,creditcard,1.60416666667,0
35441,2000,1,4.745402,creditcard,0.0527777777778,0
35442,812,1,4.748314,paypal,781.682638889,0
35443,1599,1,4.461622,creditcard,0.0,0
35444,31,1,5.040929,paypal,30.1493055556,0
35445,2000,1,4.505662,paypal,0.0,0
35446,5,1,2.94894,creditcard,0.269444444444,0
35447,2000,1,4.886641,creditcard,385.847916667,0
35448,65,1,4.921349,creditcard,0.00277777777778,0
35449,242,1,4.057414,creditcard,0.00138888888889,0
35450,18,1,4.057414,creditcard,17.1763888889,0
35451,278,1,4.921349,creditcard,0.0,0
35452,78,1,4.461622,paypal,77.7159722222,0
35453,12,1,4.745402,storecredit,0.0,0
35454,81,1,4.965339,paypal,0.000694444444444,0
35455,1369,1,4.836982,creditcard,171.034027778,0
35456,3,1,4.962055,creditcard,2.01319444444,0
35457,2000,1,4.836982,paypal,43.7222222222,0
35458,442,1,4.876771,creditcard,0.0,0
35459,1690,1,4.921349,paypal,1658.67291667,0
35460,1975,1,4.876771,creditcard,0.0173611111111,0
35461,2000,1,5.017904,paypal,0.0180555555556,0
35462,2000,1,4.876771,creditcard,116.074305556,0
35463,4,1,4.505662,paypal,0.0,0
35464,215,1,4.965339,paypal,0.0,0
35465,2000,1,4.505662,paypal,0.0,0
35466,2000,1,4.895263,paypal,0.00138888888889,0
35467,21,1,4.921349,creditcard,0.0,0
35468,3,1,4.52458,creditcard,2.76597222222,0
35469,700,1,4.895263,paypal,0.0,0
35470,182,1,4.962055,creditcard,181.202777778,0
35471,412,1,4.921318,creditcard,0.00208333333333,0
35472,92,1,4.876771,paypal,0.000694444444444,0
35473,1820,1,4.748314,paypal,1555.24652778,0
35474,2000,1,4.895263,paypal,0.00833333333333,0
35475,16,1,5.034622,creditcard,14.9340277778,0
35476,172,1,5.017904,creditcard,0.0,0
35477,12,1,3.954522,creditcard,0.0,0
35478,154,1,4.876771,paypal,0.0,0
35479,749,1,4.745402,storecredit,0.934027777778,0
35480,1,1,4.505662,creditcard,0.0,1
35481,347,1,4.921318,creditcard,334.165972222,0
35482,2000,1,4.876771,paypal,56.7680555556,0
35483,2000,1,3.954522,creditcard,0.0,0
35484,989,1,4.886641,paypal,0.0,0
35485,1175,1,4.748314,creditcard,0.0,0
35486,5,1,5.017904,creditcard,4.02777777778,0
35487,1595,1,3.575983,creditcard,268.234722222,0
35488,1798,1,5.034622,creditcard,0.000694444444444,0
35489,34,1,4.745402,paypal,33.8131944444,0
35490,2000,1,4.745402,creditcard,2.91180555556,0
35491,2000,1,5.034622,creditcard,0.0180555555556,0
35492,2000,1,5.034622,creditcard,566.531944444,0
35493,57,1,4.745402,creditcard,0.0,0
35494,32,1,4.461622,storecredit,0.0,0
35495,105,1,4.962055,creditcard,0.0,0
35496,90,1,4.461622,creditcard,58.9402777778,0
35497,742,1,4.836982,paypal,715.682638889,0
35498,80,1,4.921318,creditcard,79.9951388889,0
35499,1448,1,4.921318,paypal,654.813888889,0
35500,185,1,4.52458,creditcard,0.00208333333333,0
35501,19,1,4.895263,creditcard,0.0,0
35502,31,1,4.895263,creditcard,29.9993055556,0
35503,2000,1,3.066058,creditcard,0.00277777777778,0
35504,490,1,4.505662,creditcard,0.000694444444444,0
35505,2000,1,4.965339,creditcard,0.000694444444444,0
35506,2000,1,5.017904,paypal,0.03125,0
35507,1631,1,5.034622,creditcard,244.161111111,0
35508,352,1,4.461622,creditcard,0.0,0
35509,60,1,4.921349,creditcard,0.0125,0
35510,1682,1,4.057414,paypal,0.00625,0
35511,2000,1,4.895263,creditcard,564.440972222,0
35512,2000,1,3.954522,creditcard,1.45555555556,0
35513,2,1,4.748314,creditcard,1.14027777778,0
35514,2,1,4.057414,creditcard,1.46875,0
35515,1477,1,4.895263,paypal,65.4951388889,0
35516,1416,1,4.836982,paypal,0.0,0
35517,3,1,5.040929,paypal,0.0,0
35518,1,1,4.52458,creditcard,0.0,1
35519,2000,1,5.034622,creditcard,0.329166666667,0
35520,5,1,4.921349,paypal,4.86875,0
35521,258,1,4.921349,creditcard,256.144444444,0
35522,2000,1,5.034622,creditcard,415.78125,0
35523,1831,1,5.017904,paypal,0.0,0
35524,429,1,4.745402,paypal,0.0,0
35525,2000,1,4.876771,creditcard,293.784722222,0
35526,53,1,4.745402,paypal,52.7666666667,0
35527,2000,1,4.962055,creditcard,135.720138889,0
35528,2000,1,3.575983,paypal,749.096527778,0
35529,1798,1,3.483951,creditcard,0.0,0
35530,2000,1,4.836982,paypal,737.76875,0
35531,1244,1,4.461622,paypal,141.275694444,0
35532,674,1,4.461622,creditcard,0.0347222222222,0
35533,734,1,4.921349,creditcard,126.190277778,0
35534,619,1,4.886641,creditcard,0.0,0
35535,759,1,4.921318,creditcard,0.0,0
35536,1595,1,4.921349,creditcard,0.0,0
35537,178,1,4.921349,creditcard,0.00208333333333,0
35538,9,1,4.962055,creditcard,0.0,0
35539,2000,1,5.040929,storecredit,0.0,0
35540,70,1,4.745402,paypal,69.0479166667,0
35541,3,1,4.057414,paypal,2.17916666667,0
35542,1746,1,4.505662,creditcard,94.2743055556,0
35543,20,1,4.745402,creditcard,19.1097222222,0
35544,1325,1,4.461622,paypal,0.0,0
35545,972,1,4.886641,storecredit,0.0,0
35546,56,1,4.965339,creditcard,55.25,0
35547,1068,1,4.52458,creditcard,96.3055555556,0
35548,1231,1,4.895263,creditcard,0.0,0
35549,2000,1,4.876771,storecredit,0.0,0
35550,86,1,5.017904,storecredit,0.0,0
35551,2000,1,4.748314,creditcard,46.63125,0
35552,2000,1,4.921318,paypal,156.5375,0
35553,85,1,4.962055,paypal,84.1576388889,0
35554,925,1,4.895263,creditcard,845.071527778,0
35555,1196,1,3.066058,creditcard,0.0,0
35556,638,1,4.836982,creditcard,135.786805556,0
35557,2000,1,5.034622,paypal,1279.08333333,0
35558,46,1,4.921349,creditcard,45.7993055556,0
35559,2000,1,5.017904,creditcard,609.194444444,0
35560,208,1,3.954522,creditcard,113.69375,0
35561,1133,1,4.886641,creditcard,0.590277777778,0
35562,6,1,4.836982,storecredit,5.76736111111,0
35563,196,1,4.921318,creditcard,22.2486111111,0
35564,2000,1,5.017904,creditcard,625.188194444,0
35565,55,2,4.057414,creditcard,0.0722222222222,0
35566,2000,1,3.575983,paypal,1.22361111111,0
35567,242,1,5.017904,paypal,0.00138888888889,0
35568,460,1,4.962055,creditcard,0.00833333333333,0
35569,1761,1,4.742303,creditcard,18.5326388889,0
35570,455,1,4.461622,creditcard,361.961805556,0
35571,2000,1,4.742303,paypal,0.0,0
35572,2000,1,5.017904,creditcard,0.908333333333,0
35573,154,1,5.034622,creditcard,0.0,0
35574,2000,1,3.483951,creditcard,0.428472222222,0
35575,2000,1,4.886641,paypal,1022.65763889,0
35576,407,1,4.965339,paypal,0.00694444444444,0
35577,2000,1,4.965339,paypal,0.0,0
35578,131,1,4.52458,creditcard,130.580555556,0
35579,170,1,4.921318,creditcard,0.0,0
35580,13,1,5.034622,storecredit,0.000694444444444,0
35581,706,2,5.034622,paypal,0.0173611111111,0
35582,1504,1,4.748314,paypal,0.0,0
35583,351,1,4.748314,creditcard,350.061111111,0
35584,2000,1,4.895263,creditcard,0.0,0
35585,382,1,4.057414,creditcard,0.0,0
35586,824,1,4.876771,creditcard,741.133333333,0
35587,465,2,4.505662,storecredit,368.052777778,0
35588,2000,1,4.505662,creditcard,0.0,0
35589,2,1,4.745402,creditcard,1.48958333333,0
35590,3,1,4.505662,creditcard,2.61527777778,0
35591,2000,1,3.954522,creditcard,885.874305556,0
35592,1015,1,4.886641,creditcard,0.0,0
35593,1902,1,4.886641,storecredit,0.0,0
35594,133,1,4.895263,creditcard,0.0,0
35595,1108,1,4.876771,creditcard,0.00138888888889,0
35596,2,1,4.745402,paypal,0.000694444444444,0
35597,329,1,4.876771,creditcard,231.951388889,0
35598,676,1,4.895263,creditcard,0.0104166666667,0
35599,35,1,5.040929,creditcard,34.0881944444,0
35600,1411,1,4.965339,creditcard,9.09027777778,0
35601,170,1,5.034622,creditcard,169.225694444,0
35602,2000,1,4.921349,creditcard,0.0,0
35603,44,1,4.748314,creditcard,0.0,0
35604,99,1,4.965339,creditcard,0.0,0
35605,1962,1,4.921349,paypal,1398.06041667,0
35606,1720,1,4.921318,creditcard,0.815277777778,0
35607,589,1,5.040929,paypal,0.0,0
35608,2000,1,4.886641,storecredit,192.824305556,0
35609,50,1,4.836982,paypal,0.0,0
35610,14,1,4.745402,creditcard,13.8173611111,0
35611,634,1,4.886641,creditcard,0.0,0
35612,1,4,2.94894,paypal,0.000694444444444,1
35613,1892,1,4.836982,creditcard,522.511111111,0
35614,7,1,4.921318,creditcard,6.00277777778,0
35615,34,1,5.034622,storecredit,33.9333333333,0
35616,1971,1,4.965339,creditcard,262.324305556,0
35617,2000,1,4.886641,creditcard,0.0,0
35618,516,1,4.748314,storecredit,0.000694444444444,0
35619,1612,1,4.461622,paypal,114.540972222,0
35620,1,1,5.034622,creditcard,0.000694444444444,1
35621,1542,1,4.52458,creditcard,0.170138888889,0
35622,1818,1,2.596228,creditcard,743.288194444,0
35623,2000,1,5.034622,creditcard,0.0340277777778,0
35624,2,1,4.836982,creditcard,0.0,0
35625,1693,1,5.017904,creditcard,0.0,0
35626,1237,1,4.921318,creditcard,0.01875,0
35627,2000,1,4.745402,paypal,0.0,0
35628,235,1,2.94894,creditcard,234.620833333,0
35629,63,1,4.742303,paypal,0.0,0
35630,25,1,5.017904,creditcard,0.0,0
35631,208,1,4.965339,creditcard,0.0,0
35632,2000,1,4.921349,creditcard,357.613888889,0
35633,121,1,4.505662,creditcard,0.0,0
35634,516,1,4.886641,creditcard,0.122222222222,0
35635,1370,1,4.836982,storecredit,0.0,0
35636,84,1,4.962055,creditcard,83.7618055556,0
35637,2000,1,5.040929,creditcard,0.00763888888889,0
35638,2000,1,4.505662,creditcard,39.4694444444,0
35639,491,1,4.921318,creditcard,0.0,0
35640,22,1,4.886641,paypal,21.7104166667,0
35641,74,1,5.017904,paypal,0.000694444444444,0
35642,283,1,4.962055,creditcard,0.0,0
35643,564,1,4.921349,paypal,0.00416666666667,0
35644,6,1,5.034622,creditcard,0.0,0
35645,95,1,4.895263,creditcard,28.8548611111,0
35646,623,1,5.040929,storecredit,88.1527777778,0
35647,69,1,4.962055,creditcard,68.3083333333,0
35648,153,1,4.886641,creditcard,152.934722222,0
35649,12,1,5.034622,creditcard,0.0895833333333,0
35650,663,1,4.895263,creditcard,51.5194444444,0
35651,2,1,4.962055,creditcard,1.33263888889,0
35652,1205,1,5.034622,creditcard,839.355555556,0
35653,1452,1,4.962055,paypal,0.0,0
35654,239,1,4.748314,creditcard,230.717361111,0
35655,948,1,5.017904,creditcard,0.0,0
35656,636,1,5.017904,paypal,175.958333333,0
35657,2000,1,4.886641,creditcard,0.0,0
35658,960,1,4.886641,creditcard,0.0,0
35659,1,1,4.965339,creditcard,0.00208333333333,1
35660,127,1,4.057414,storecredit,126.047916667,0
35661,130,2,4.921318,creditcard,0.0,0
35662,425,1,4.748314,creditcard,0.0,0
35663,119,1,4.921318,paypal,0.0,0
35664,2000,1,4.876771,creditcard,0.0243055555556,0
35665,1341,1,4.748314,creditcard,0.0,0
35666,312,1,4.965339,paypal,54.0166666667,0
35667,108,1,4.962055,creditcard,0.0,0
35668,82,1,4.965339,creditcard,81.8208333333,0
35669,2000,1,5.040929,creditcard,532.390972222,0
35670,160,1,5.034622,creditcard,0.000694444444444,0
35671,36,1,4.745402,creditcard,0.0,0
35672,1,1,4.742303,paypal,0.0,1
35673,640,1,4.921349,creditcard,0.0,0
35674,600,1,4.921349,creditcard,0.0,0
35675,2000,1,4.921318,creditcard,0.0,0
35676,67,1,3.483951,creditcard,0.0,0
35677,641,1,4.886641,paypal,285.838194444,0
35678,2000,1,4.057414,creditcard,406.55,0
35679,2000,1,4.876771,creditcard,249.299305556,0
35680,84,1,4.52458,creditcard,0.0,0
35681,114,1,4.876771,creditcard,0.0,0
35682,1554,1,4.886641,creditcard,831.592361111,0
35683,1494,1,4.962055,creditcard,0.0,0
35684,156,1,4.921349,paypal,141.047222222,0
35685,890,1,5.034622,creditcard,0.0,0
35686,772,3,4.836982,creditcard,0.00138888888889,0
35687,157,1,4.52458,creditcard,6.30486111111,0
35688,2000,1,4.745402,paypal,0.0,0
35689,297,1,4.886641,storecredit,0.0,0
35690,1538,1,4.965339,creditcard,0.00138888888889,0
35691,2000,1,4.876771,creditcard,436.388888889,0
35692,2000,1,4.52458,creditcard,2.91111111111,0
35693,2000,1,3.483951,creditcard,265.436805556,0
35694,309,1,4.921349,creditcard,0.0,0
35695,2000,1,5.034622,creditcard,541.171527778,0
35696,2000,1,4.505662,paypal,0.0,0
35697,927,1,2.94894,creditcard,579.565972222,0
35698,3,1,4.962055,creditcard,0.0,0
35699,2000,1,4.921349,paypal,317.844444444,0
35700,4,1,5.034622,paypal,3.25208333333,0
35701,442,1,4.742303,paypal,179.569444444,0
35702,177,1,4.895263,creditcard,0.00208333333333,0
35703,151,1,4.461622,paypal,0.0,0
35704,226,1,4.461622,storecredit,0.0,0
35705,4,1,4.886641,creditcard,0.0,0
35706,1587,1,4.962055,paypal,0.165972222222,0
35707,2000,1,4.965339,creditcard,0.0,0
35708,347,5,4.748314,paypal,346.032638889,0
35709,2000,1,3.483951,storecredit,0.00694444444444,0
35710,207,1,4.895263,paypal,0.0,0
35711,2000,1,4.895263,storecredit,210.817361111,0
35712,4,1,5.034622,creditcard,0.0,0
35713,1881,1,4.895263,paypal,0.00625,0
35714,57,1,4.748314,creditcard,39.8277777778,0
35715,1920,1,3.954522,paypal,174.480555556,0
35716,996,1,4.745402,creditcard,0.0145833333333,0
35717,6,1,4.895263,paypal,5.22291666667,0
35718,872,1,4.895263,creditcard,0.0,0
35719,142,1,4.52458,creditcard,141.370138889,0
35720,2000,1,4.895263,creditcard,0.0,0
35721,2,1,4.836982,paypal,0.0,0
35722,1446,1,4.895263,creditcard,0.0,0
35723,75,1,4.057414,paypal,74.2069444444,0
35724,844,1,4.962055,creditcard,105.667361111,0
35725,120,1,4.745402,creditcard,0.0305555555556,0
35726,3,1,4.895263,paypal,2.55208333333,0
35727,1093,1,5.034622,paypal,0.0,0
35728,1245,1,5.017904,creditcard,0.000694444444444,0
35729,103,1,4.742303,creditcard,0.561805555556,0
35730,98,1,4.505662,creditcard,96.43125,0
35731,1565,1,4.876771,creditcard,381.193055556,0
35732,2000,1,4.836982,paypal,0.0145833333333,0
35733,2000,1,3.066058,creditcard,202.346527778,0
35734,377,1,5.040929,paypal,0.0,0
35735,536,1,5.017904,storecredit,3.59166666667,0
35736,4,1,4.057414,paypal,0.0,0
35737,251,1,4.742303,paypal,0.0,0
35738,2000,1,4.921349,creditcard,0.0,0
35739,2000,1,4.748314,creditcard,1240.83680556,0
35740,87,1,4.886641,creditcard,0.0,0
35741,134,1,4.921318,paypal,0.0,0
35742,17,1,5.034622,creditcard,0.0,0
35743,2000,1,4.836982,creditcard,0.0,0
35744,1057,1,4.836982,creditcard,0.000694444444444,0
35745,270,1,4.895263,paypal,0.0,0
35746,2000,1,4.836982,creditcard,1621.63402778,0
35747,569,1,4.921318,creditcard,415.072916667,0
35748,3,1,4.742303,creditcard,0.0,0
35749,82,1,5.034622,creditcard,73.1611111111,0
35750,2000,1,4.52458,paypal,0.0173611111111,0
35751,1907,1,5.017904,creditcard,195.086111111,0
35752,1981,1,4.836982,paypal,221.899305556,0
35753,2,1,4.836982,creditcard,1.0875,0
35754,410,1,4.895263,creditcard,0.256944444444,0
35755,1436,1,2.596228,paypal,47.1006944444,0
35756,2000,1,4.745402,paypal,2.17430555556,0
35757,2000,1,4.748314,creditcard,0.0,0
35758,134,1,4.921318,creditcard,0.0,0
35759,1746,1,4.505662,creditcard,0.0,0
35760,1450,1,4.921318,creditcard,0.0,0
35761,1685,1,5.017904,creditcard,844.989583333,0
35762,36,1,4.965339,paypal,35.0916666667,0
35763,961,1,4.886641,storecredit,147.040972222,0
35764,764,1,4.876771,storecredit,0.000694444444444,0
35765,93,1,3.954522,creditcard,92.1756944444,0
35766,3,1,4.461622,creditcard,2.89375,0
35767,143,1,4.876771,creditcard,142.078472222,0
35768,2,1,4.057414,creditcard,0.0,0
35769,261,1,4.748314,creditcard,110.016666667,0
35770,898,1,4.921318,storecredit,0.0,0
35771,2000,1,4.745402,creditcard,28.7243055556,0
35772,76,1,4.962055,creditcard,75.0472222222,0
35773,2000,1,5.034622,creditcard,896.45,0
35774,113,1,4.748314,paypal,0.668055555556,0
35775,700,1,4.505662,creditcard,0.995138888889,0
35776,65,1,4.886641,creditcard,64.5986111111,0
35777,2000,1,4.748314,storecredit,356.7875,0
35778,681,5,5.040929,paypal,680.022222222,0
35779,2000,1,5.040929,creditcard,222.535416667,0
35780,16,1,4.52458,creditcard,0.0,0
35781,443,1,4.895263,creditcard,26.9361111111,0
35782,96,1,4.876771,creditcard,0.00277777777778,0
35783,2000,1,4.52458,paypal,639.807638889,0
35784,1797,1,3.483951,storecredit,607.86875,0
35785,2000,1,5.034622,creditcard,1539.975,0
35786,2000,1,4.745402,creditcard,0.0,0
35787,531,1,4.057414,creditcard,502.058333333,0
35788,2,1,4.505662,creditcard,0.0,0
35789,3,1,4.748314,creditcard,2.11805555556,0
35790,2000,1,4.748314,creditcard,0.0,0
35791,1198,1,5.040929,creditcard,559.049305556,0
35792,2000,1,4.057414,storecredit,1.16875,0
35793,2,1,4.962055,creditcard,0.0131944444444,0
35794,1583,1,4.742303,storecredit,341.470833333,0
35795,6,1,4.748314,paypal,0.0,0
35796,17,2,4.965339,creditcard,1.83888888889,0
35797,165,2,4.962055,storecredit,0.0,0
35798,217,1,4.886641,paypal,216.924305556,0
35799,4,1,4.921318,creditcard,0.0,0
35800,2000,1,4.52458,creditcard,357.163888889,0
35801,2000,1,3.575983,creditcard,605.004166667,0
35802,91,1,4.965339,creditcard,90.8777777778,0
35803,1596,1,4.505662,paypal,0.0,0
35804,452,1,4.962055,creditcard,0.0,0
35805,77,1,4.886641,creditcard,76.0583333333,0
35806,1988,1,4.965339,creditcard,70.875,0
35807,997,1,4.921318,creditcard,0.0,0
35808,71,1,4.965339,creditcard,1.85972222222,0
35809,156,1,5.017904,creditcard,155.088194444,0
35810,414,1,3.483951,storecredit,2.20763888889,0
35811,1667,1,4.965339,storecredit,0.000694444444444,0
35812,137,1,4.965339,paypal,110.8125,0
35813,9,1,4.965339,paypal,7.99097222222,0
35814,2000,1,4.965339,paypal,22.2034722222,0
35815,495,2,4.962055,storecredit,0.0,0
35816,65,1,3.575983,creditcard,64.4520833333,0
35817,780,2,4.52458,storecredit,0.0,0
35818,2000,1,4.057414,paypal,0.484722222222,0
35819,1360,1,5.040929,paypal,0.0,0
35820,2000,1,4.836982,creditcard,0.0,0
35821,1974,1,4.886641,creditcard,1630.58819444,0
35822,1565,1,5.034622,creditcard,173.725694444,0
35823,22,1,4.745402,creditcard,0.000694444444444,0
35824,2,1,4.962055,creditcard,0.0,0
35825,171,1,4.748314,paypal,158.5875,0
35826,65,2,4.745402,creditcard,64.7506944444,0
35827,77,1,4.886641,creditcard,0.000694444444444,0
35828,262,1,4.921318,creditcard,0.0,0
35829,26,1,4.895263,creditcard,0.0,0
35830,19,1,4.745402,creditcard,0.0,0
35831,1782,1,4.886641,creditcard,5.64930555556,0
35832,29,1,3.954522,creditcard,28.7965277778,0
35833,1282,1,4.886641,storecredit,0.0,0
35834,2000,1,4.965339,paypal,307.614583333,0
35835,2000,1,5.017904,creditcard,1.92847222222,0
35836,118,1,4.921318,creditcard,0.0,0
35837,82,1,5.017904,creditcard,0.0,0
35838,1482,1,4.921318,creditcard,0.0131944444444,0
35839,619,1,4.876771,paypal,0.00555555555556,0
35840,3,2,4.921349,creditcard,2.89513888889,0
35841,1808,1,4.52458,creditcard,0.0,0
35842,1768,1,5.040929,paypal,0.0,0
35843,256,1,4.876771,storecredit,67.825,0
35844,1287,1,4.962055,creditcard,602.086111111,0
35845,1074,1,4.895263,creditcard,0.0,0
35846,6,1,4.52458,creditcard,5.81319444444,0
35847,14,1,4.962055,creditcard,0.0,0
35848,263,1,4.505662,paypal,0.0,0
35849,2000,1,4.057414,creditcard,281.470138889,0
35850,2000,1,5.034622,creditcard,96.8430555556,0
35851,14,1,4.965339,creditcard,0.0,0
35852,2000,1,4.895263,paypal,784.530555556,0
35853,2,1,4.962055,storecredit,0.00208333333333,0
35854,2000,1,4.895263,creditcard,0.0,0
35855,961,1,4.461622,creditcard,323.504166667,0
35856,596,2,4.52458,creditcard,0.0,0
35857,261,1,4.461622,creditcard,0.0,0
35858,585,1,5.017904,paypal,174.377777778,0
35859,3,2,4.921349,paypal,0.000694444444444,0
35860,890,1,5.017904,creditcard,267.640972222,0
35861,2000,1,5.034622,creditcard,0.0,0
35862,684,1,4.921318,creditcard,316.107638889,0
35863,212,1,4.748314,creditcard,0.0118055555556,0
35864,1642,1,4.965339,creditcard,304.034722222,0
35865,10,1,4.886641,creditcard,0.000694444444444,0
35866,1976,1,4.876771,creditcard,106.025694444,0
35867,95,1,4.742303,paypal,94.8854166667,0
35868,1860,1,4.057414,creditcard,110.913194444,0
35869,94,1,4.921349,creditcard,93.0361111111,0
35870,2,1,4.836982,creditcard,0.0,0
35871,26,1,4.52458,paypal,0.00347222222222,0
35872,2,1,4.461622,creditcard,1.55138888889,0
35873,14,1,4.745402,creditcard,13.5048611111,0
35874,3,1,4.962055,creditcard,0.0,0
35875,332,1,4.895263,creditcard,166.36875,0
35876,887,2,4.886641,creditcard,119.825,0
35877,692,1,4.742303,creditcard,0.0,0
35878,63,1,4.921318,creditcard,0.0,0
35879,2,1,4.921349,paypal,1.73958333333,0
35880,8,1,4.921318,creditcard,0.0,0
35881,780,1,4.745402,creditcard,0.0,0
35882,2000,1,4.921318,creditcard,0.0,0
35883,210,1,4.461622,paypal,0.0,0
35884,12,1,4.886641,storecredit,0.0,0
35885,1717,2,4.52458,creditcard,0.00138888888889,0
35886,1791,1,5.040929,paypal,0.0,0
35887,1201,1,4.876771,creditcard,0.000694444444444,0
35888,852,1,4.886641,paypal,0.000694444444444,0
35889,370,5,4.52458,paypal,324.625694444,0
35890,10,1,5.034622,creditcard,0.0,0
35891,10,1,4.52458,creditcard,9.81944444444,0
35892,1,1,4.895263,creditcard,0.00138888888889,1
35893,103,1,4.52458,creditcard,102.626388889,0
35894,600,1,4.921349,paypal,0.0,0
35895,2000,1,4.52458,creditcard,446.320833333,0
35896,2000,1,4.886641,creditcard,85.4472222222,0
35897,2000,1,4.876771,paypal,516.747222222,0
35898,1601,1,4.505662,creditcard,1213.11388889,0
35899,15,1,4.52458,storecredit,14.7534722222,0
35900,2000,1,4.921318,creditcard,0.0,0
